timeStamps,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718939280874,168,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-258,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,167,0,15
1718939281494,371,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-259,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,371,0,20
1718939281866,28,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-259,text,true,,6207,143,1,1,https://manage.portalsiswa.id/assessment-creation,28,0,14
1718939282493,361,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-260,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,361,0,11
1718939282856,54,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-260,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,54,0,21
1718939283493,370,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-261,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,370,0,10
1718939283864,61,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-261,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,60,0,28
1718939284494,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-262,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,10
1718939284860,45,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-262,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,45,0,15
1718939285494,371,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-263,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,371,0,10
1718939285866,47,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-263,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,47,0,16
1718939286494,705,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-264,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,705,0,353
1718939287200,82,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-264,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,82,0,33
1718939287506,365,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-265,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,365,0,9
1718939287873,41,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-265,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,41,0,26
1718939288492,399,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-266,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,399,0,12
1718939288892,38,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-266,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,38,0,20
1718939289495,391,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-267,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,391,0,21
1718939289887,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-267,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,30,0,16
1718939290492,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-268,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,10
1718939290858,48,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-268,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,48,0,32
1718939291492,381,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-269,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,381,0,18
1718939291874,41,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-269,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,41,0,26
1718939292492,374,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-270,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,374,0,12
1718939292867,73,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-270,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,73,0,23
1718939293491,377,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-271,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,377,0,20
1718939293869,53,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-271,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,53,0,18
1718939294490,359,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-272,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,359,0,10
1718939294850,43,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-272,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,43,0,16
1718939295491,392,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-273,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,392,0,16
1718939295884,34,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-273,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,34,0,18
1718939296491,380,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-274,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,380,0,25
1718939296873,332,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-274,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,332,0,52
1718939297492,594,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-275,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,594,0,11
1718939298087,69,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-275,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,69,0,29
1718939298491,371,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-276,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,371,0,10
1718939298863,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-276,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,16
1718939299490,368,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-277,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,368,0,15
1718939299859,48,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-277,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,48,0,16
1718939300489,378,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-278,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,378,0,17
1718939300869,39,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-278,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,39,0,22
1718939301490,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-279,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,11
1718939301855,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-279,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,18
1718939302490,374,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-280,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,374,0,10
1718939302866,34,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-280,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,34,0,19
1718939303490,379,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-281,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,379,0,11
1718939303870,49,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-281,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,49,0,26
1718939304489,363,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-282,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,363,0,12
1718939304854,76,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-282,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,76,0,16
1718939305490,365,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-283,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,9
1718939305856,39,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-283,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,39,0,18
1718939306489,384,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-284,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,384,0,20
1718939306875,53,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-284,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,53,0,39
1718939307487,379,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-285,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,379,0,8
1718939307868,34,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-285,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,34,0,16
1718939308487,362,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-286,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,362,0,9
1718939308851,36,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-286,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,36,0,21
1718939309487,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-287,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,11
1718939309852,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-287,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,15
1718939310486,361,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-288,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,361,0,9
1718939310849,52,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-288,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,52,0,16
1718939311488,381,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-289,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,381,0,10
1718939311870,40,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-289,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,40,0,24
1718939312498,383,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-290,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,383,0,31
1718939312883,42,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-290,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,42,0,14
1718939313487,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-291,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,9
1718939313854,29,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-291,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,29,0,15
1718939314486,363,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-292,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,363,0,7
1718939314850,42,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-292,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,42,0,14
1718939315486,363,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-293,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,363,0,11
1718939315850,51,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-293,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,50,0,14
1718939316486,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-294,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,12
1718939316852,71,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-294,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,71,0,34
1718939317485,381,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-295,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,381,0,28
1718939317867,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-295,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,16
1718939318485,417,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-296,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,417,0,43
1718939318904,55,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-296,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,55,0,30
1718939319485,362,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-297,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,362,0,11
1718939319849,105,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-297,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,105,0,18
1718939320484,363,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-298,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,363,0,7
1718939320848,69,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-298,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,69,0,18
1718939321484,378,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-299,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,378,0,12
1718939321863,39,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-299,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,39,0,16
1718939322484,361,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-300,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,361,0,9
1718939322846,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-300,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,16
1718939323484,371,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-301,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,371,0,18
1718939323856,54,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-301,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,54,0,28
1718939324484,361,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-302,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,361,0,9
1718939324846,30,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-302,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,30,0,16
1718939325483,365,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-303,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,365,0,9
1718939325849,55,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-303,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,55,0,14
1718939326483,359,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-304,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,359,0,10
1718939326843,355,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-304,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,355,0,302
1718939327481,370,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-305,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,370,0,10
1718939327852,32,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-305,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,32,0,17
1718939328481,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-306,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,10
1718939328846,64,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-306,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,64,0,23
1718939329481,362,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-307,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,362,0,10
1718939329844,56,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-307,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,56,0,21
1718939330490,368,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-308,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,368,0,10
1718939330860,54,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-308,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,54,0,18
1718939331483,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-309,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,12
1718939331848,34,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-309,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,18
1718939332481,420,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-310,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,420,0,55
1718939332902,133,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-310,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,133,0,113
1718939333481,373,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-311,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,373,0,10
1718939333856,34,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-311,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,19
1718939334479,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-312,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,10
1718939334846,32,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-312,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,32,0,16
1718939335480,398,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-313,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,398,0,20
1718939336479,379,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-314,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,379,0,11
1718939335879,1114,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-313,text,true,,6206,143,2,2,https://manage.portalsiswa.id/assessment-creation,1114,0,1021
1718939336859,148,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-314,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,148,0,17
1718939337381,382,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-315,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,382,0,25
1718939337764,29,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-315,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,29,0,13
1718939338386,356,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-316,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,356,0,10
1718939338743,30,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-316,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,30,0,16
1718939339381,371,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-317,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,371,0,19
1718939339753,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-317,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,16
1718939340380,378,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-318,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,378,0,11
1718939340760,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-318,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,17
1718939341409,363,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-319,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,363,0,9
1718939341773,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-319,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,16
1718939342401,362,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-320,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,362,0,10
1718939342764,55,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-320,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,55,0,23
1718939343397,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-321,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,9
1718939343764,30,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-321,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,30,0,16
1718939344397,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-322,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,8
1718939344762,64,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-322,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,62,0,40
1718939345396,373,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-323,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,373,0,11
1718939345769,56,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-323,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,56,0,22
1718939346396,369,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-324,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,369,0,10
1718939346766,62,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-324,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,62,0,20
1718939347397,388,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-325,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,388,0,13
1718939347786,53,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-325,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,53,0,34
1718939348398,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-326,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,13
1718939348763,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-326,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,16
1718939349394,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-327,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,12
1718939349759,65,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-327,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,65,0,31
1718939350393,384,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-328,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,384,0,10
1718939350778,95,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-328,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,95,0,48
1718939351393,362,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-329,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,362,0,9
1718939351756,59,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-329,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,59,0,32
1718939352362,362,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-330,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,362,0,10
1718939352724,37,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-330,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,37,0,21
1718939353361,363,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-331,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,363,0,10
1718939353725,39,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-331,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,39,0,23
1718939354376,367,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-332,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,367,0,14
1718939354744,52,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-332,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,52,0,31
1718939355383,363,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-333,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,363,0,10
1718939355747,63,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-333,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,63,0,27
1718939356372,369,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-334,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,369,0,11
1718939356742,75,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-334,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,74,0,40
1718939357370,422,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-335,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,422,0,20
1718939358370,396,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-336,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,396,0,43
1718939358767,86,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-336,text,true,,6206,143,2,2,https://manage.portalsiswa.id/assessment-creation,86,0,52
1718939357793,1073,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-335,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,1073,0,1038
1718939359371,396,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-337,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,396,0,32
1718939359768,67,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-337,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,67,0,29
1718939360369,377,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-338,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,377,0,12
1718939360747,51,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-338,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,51,0,25
1718939361369,368,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-339,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,368,0,12
1718939361738,52,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-339,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,52,0,17
1718939362369,382,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-340,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,382,0,23
1718939362752,37,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-340,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,37,0,23
